Zip Code,City,State,Metro,CountyName,SizeRank,Rent per Square Foot,Price per Sqft,Rent Based Estimate,Sale Based Estimate,Exact Average,Abodu Estimate
35610,Anderson,AL,Florence-Muscle Shoals,Lauderdale County,13994,0.526,,"22,723",,"22,723","$20,000 "
39561,Mc Henry,MS,,Stone County,13995,0.618,,"26,698",,"26,698","$30,000 "
4108,Portland,ME,Portland-South Portland,Cumberland County,13996,1.522,315,"65,750",141750,"103,750","$100,000 "
15043,Hanover,PA,Pittsburgh,Beaver County,13997,0.906,,"39,139",,"39,139","$40,000 "
17321,Fawn,PA,York-Hanover,York County,13998,0.884,128,"38,189",57600,"47,894","$50,000 "
46058,Mulberry,IN,Frankfort,Clinton County,13999,0.63,82,"27,216",36900,"32,058","$30,000 "
12461,Olive,NY,Kingston,Ulster County,14000,1.254,183,"54,173",82350,"68,261","$70,000 "
36578,Stapleton,AL,Daphne-Fairhope-Foley,Baldwin County,14001,0.762,97,"32,918",43650,"38,284","$40,000 "
47631,New Harmony,IN,Evansville,Posey County,14002,0.674,90,"29,117",40500,"34,808","$30,000 "
66076,Pomona,KS,Ottawa,Franklin County,14003,0.708,,"30,586",,"30,586","$30,000 "
7439,Ogdensburg,NJ,New York-Newark-Jersey City,Sussex County,14004,1.162,137,"50,198",61650,"55,924","$60,000 "
43164,Williamsport,OH,Columbus,Pickaway County,14005,0.732,82,"31,622",36900,"34,261","$30,000 "
68002,Arlington,NE,Omaha-Council Bluffs,Washington County,14006,0.87,120,"37,584",54000,"45,792","$50,000 "
13156,Sterling,NY,Auburn,Cayuga County,14007,0.946,69,"40,867",31050,"35,959","$40,000 "
1542,Leicester,MA,Worcester,Worcester County,14008,1.06,162,"45,792",72900,"59,346","$60,000 "
8732,Island Heights,NJ,New York-Newark-Jersey City,Ocean County,14009,1.206,200,"52,099",90000,"71,050","$70,000 "
31017,Danville,GA,,Wilkinson County,14010,0.658,,"28,426",,"28,426","$30,000 "
93513,Big Pine,CA,,Inyo County,14011,0.984,182,"42,509",81900,"62,204","$60,000 "
12575,New Windsor,NY,New York-Newark-Jersey City,Orange County,14012,1.232,162,"53,222",72900,"63,061","$60,000 "
12516,Copake,NY,Hudson,Columbia County,14013,1.212,174,"52,358",78300,"65,329","$70,000 "
22027,Dunn Loring,VA,Washington-Arlington-Alexandria,Fairfax County,14014,1.374,336,"59,357",151200,"105,278","$110,000 "
27231,Cedar Grove,NC,Durham-Chapel Hill,Orange County,14015,0.836,117,"36,115",52650,"44,383","$40,000 "
38641,Walls,MS,Memphis,DeSoto County,14016,0.856,89,"36,979",40050,"38,515","$40,000 "
46743,Harlan,IN,Fort Wayne,Allen County,14017,0.748,101,"32,314",45450,"38,882","$40,000 "
61732,Danvers,IL,Bloomington,McLean County,14018,0.92,108,"39,744",48600,"44,172","$40,000 "
66087,Troy,KS,St. Joseph,Doniphan County,14019,0.64,62,"27,648",27900,"27,774","$30,000 "
23038,Columbia,VA,,Cumberland County,14020,0.904,,"39,053",,"39,053","$40,000 "
45303,Ansonia,OH,Greenville,Darke County,14021,0.644,69,"27,821",31050,"29,435","$30,000 "
81527,Whitewater,CO,Grand Junction,Mesa County,14022,0.852,,"36,806",,"36,806","$40,000 "
49060,Hickory Corners,MI,Grand Rapids-Wyoming,Barry County,14023,0.922,124,"39,830",55800,"47,815","$50,000 "
92561,Mountain Center,CA,Riverside-San Bernardino-Ontario,Riverside County,14024,1.356,236,"58,579",106200,"82,390","$80,000 "
20197,Waterford,VA,Washington-Arlington-Alexandria,Loudoun County,14025,0.942,224,"40,694",100800,"70,747","$70,000 "
2763,North Attleboro,MA,Providence-Warwick,Bristol County,14026,1.25,229,"54,000",103050,"78,525","$80,000 "
21794,West Friendship,MD,Baltimore-Columbia-Towson,Howard County,14027,1.102,225,"47,606",101250,"74,428","$70,000 "
43332,La Rue,OH,Marion,Marion County,14028,0.59,,"25,488",,"25,488","$30,000 "
45334,Jackson Center,OH,Sidney,Shelby County,14029,0.666,80,"28,771",36000,"32,386","$30,000 "
73852,Mooreland,OK,Woodward,Woodward County,14030,0.608,62,"26,266",27900,"27,083","$30,000 "
47341,Fountain City,IN,Richmond,Wayne County,14031,0.616,,"26,611",,"26,611","$30,000 "
93651,Prather,CA,Fresno,Fresno County,14032,0.96,187,"41,472",84150,"62,811","$60,000 "
6752,Bridgewater,CT,Torrington,Litchfield County,14033,1.426,211,"61,603",94950,"78,277","$80,000 "
26040,McMechen,WV,Wheeling,Marshall County,14034,0.606,,"26,179",,"26,179","$30,000 "
47230,Deputy,IN,Madison,Jefferson County,14035,0.684,,"29,549",,"29,549","$30,000 "
7021,Essex Fells,NJ,New York-Newark-Jersey City,Essex County,14036,1.514,307,"65,405",138150,"101,777","$100,000 "
12737,Lumberland,NY,,Sullivan County,14037,1.104,113,"47,693",50850,"49,271","$50,000 "
43150,Rushville,OH,Columbus,Fairfield County,14038,0.838,,"36,202",,"36,202","$40,000 "
74561,Quinton,OK,McAlester,Pittsburg County,14039,0.59,39,"25,488",17550,"21,519","$20,000 "
31826,Shiloh,GA,,Talbot County,14040,0.696,,"30,067",,"30,067","$30,000 "
47963,Morocco,IN,Chicago-Naperville-Elgin,Newton County,14041,0.61,,"26,352",,"26,352","$30,000 "
56443,Cushing,MN,,Morrison County,14042,0.752,151,"32,486",67950,"50,218","$50,000 "
79096,Wheeler,TX,,Wheeler County,14043,0.408,,"17,626",,"17,626","$20,000 "
13146,Savannah,NY,Rochester,Wayne County,14044,0.816,48,"35,251",21600,"28,426","$30,000 "
32140,Florahome,FL,Palatka,Putnam County,14045,0.784,81,"33,869",36450,"35,159","$40,000 "
61373,North Utica,IL,Ottawa-Peru,La Salle County,14046,0.776,103,"33,523",46350,"39,937","$40,000 "
74427,Cookson,OK,Tahlequah,Cherokee County,14047,0.682,73,"29,462",32850,"31,156","$30,000 "
24598,Virgilina,VA,,Halifax County,14048,0.708,,"30,586",,"30,586","$30,000 "
66056,Mound City,KS,Kansas City,Linn County,14049,0.62,,"26,784",,"26,784","$30,000 "
96716,Hanapepe,HI,Kapaa,Kauai County,14050,1.674,370,"72,317",166500,"119,408","$120,000 "
14718,Cassadaga,NY,Jamestown-Dunkirk-Fredonia,Chautauqua County,14051,0.66,65,"28,512",29250,"28,881","$30,000 "
17309,Chanceford,PA,York-Hanover,York County,14052,0.938,124,"40,522",55800,"48,161","$50,000 "
48032,Jeddo,MI,Detroit-Warren-Dearborn,Saint Clair County,14053,0.68,105,"29,376",47250,"38,313","$40,000 "
52756,Long Grove,IA,Davenport-Moline-Rock Island,Scott County,14054,0.886,143,"38,275",64350,"51,313","$50,000 "
8026,Gibbsboro,NJ,Philadelphia-Camden-Wilmington,Camden County,14055,1.012,118,"43,718",53100,"48,409","$50,000 "
2827,Coventry,RI,Providence-Warwick,Kent County,14056,1.162,184,"50,198",82800,"66,499","$70,000 "
47384,Shirley,IN,New Castle,Henry County,14057,0.708,80,"30,586",36000,"33,293","$30,000 "
14040,Darien,NY,Batavia,Genesee County,14058,1.022,110,"44,150",49500,"46,825","$50,000 "
14058,Elba,NY,Batavia,Genesee County,14059,0.94,77,"40,608",34650,"37,629","$40,000 "
30218,Gay,GA,Atlanta-Sandy Springs-Roswell,Meriwether County,14060,0.702,79,"30,326",35550,"32,938","$30,000 "
13734,Tioga,NY,Binghamton,Tioga County,14061,0.918,76,"39,658",34200,"36,929","$40,000 "
23881,Spring Grove,VA,,Surry County,14062,0.832,,"35,942",,"35,942","$40,000 "
71941,Midway,AR,Malvern,Hot Spring County,14063,0.612,,"26,438",,"26,438","$30,000 "
22735,Reva,VA,Washington-Arlington-Alexandria,Culpeper County,14064,1.024,162,"44,237",72900,"58,568","$60,000 "
30522,Cherrylog,GA,,Gilmer County,14065,0.986,135,"42,595",60750,"51,673","$50,000 "
43466,Wayne,OH,Toledo,Wood County,14066,0.742,67,"32,054",30150,"31,102","$30,000 "
45874,Ohio City,OH,Van Wert,Van Wert County,14067,0.554,62,"23,933",27900,"25,916","$30,000 "
48894,Westphalia,MI,Lansing-East Lansing,Clinton County,14068,0.804,115,"34,733",51750,"43,241","$40,000 "
98847,Peshastin,WA,Wenatchee,Chelan County,14069,1.262,249,"54,518",112050,"83,284","$80,000 "
24553,Gladstone,VA,Lynchburg,Appomattox County,14070,0.882,,"38,102",,"38,102","$40,000 "
3774,Haverhill,NH,Claremont-Lebanon,Grafton County,14071,0.742,88,"32,054",39600,"35,827","$40,000 "
27829,Fountain,NC,Greenville,Pitt County,14072,0.59,,"25,488",,"25,488","$30,000 "
83236,Firth,ID,Blackfoot,Bingham County,14073,0.816,157,"35,251",70650,"52,951","$50,000 "
97868,Pilot Rock,OR,Hermiston-Pendleton,Umatilla County,14074,0.97,106,"41,904",47700,"44,802","$40,000 "
15637,Herminie,PA,Pittsburgh,Westmoreland County,14075,0.708,97,"30,586",43650,"37,118","$40,000 "
66413,Burlingame,KS,Topeka,Osage County,14076,0.61,70,"26,352",31500,"28,926","$30,000 "
95462,Monte Rio,CA,Santa Rosa,Sonoma County,14077,2.382,465,"102,902",209250,"156,076","$160,000 "
1054,Leverett,MA,Greenfield Town,Franklin County,14078,1.082,163,"46,742",73350,"60,046","$60,000 "
17407,Jacobus,PA,York-Hanover,York County,14079,0.898,113,"38,794",50850,"44,822","$40,000 "
48890,Sunfield,MI,Lansing-East Lansing,Eaton County,14080,0.822,100,"35,510",45000,"40,255","$40,000 "
50058,Coon Rapids,IA,Carroll,Carroll County,14081,0.696,76,"30,067",34200,"32,134","$30,000 "
50864,Villisca,IA,,Montgomery County,14082,0.594,43,"25,661",19350,"22,505","$20,000 "
66733,Erie,KS,,Neosho County,14083,0.548,,"23,674",,"23,674","$20,000 "
83427,Idaho Falls,ID,Idaho Falls,Bonneville County,14084,0.732,112,"31,622",50400,"41,011","$40,000 "
95421,Cazadero,CA,Santa Rosa,Sonoma County,14085,2.486,497,"107,395",223650,"165,523","$170,000 "
12086,Hagaman,NY,Amsterdam,Montgomery County,14086,1.042,111,"45,014",49950,"47,482","$50,000 "
16028,East Brady,PA,,Clarion County,14087,0.918,84,"39,658",37800,"38,729","$40,000 "
52755,Lone Tree,IA,Iowa City,Johnson County,14088,0.958,130,"41,386",58500,"49,943","$50,000 "
74840,Earlsboro,OK,Shawnee,Pottawatomie County,14089,0.67,,"28,944",,"28,944","$30,000 "
78056,Mico,TX,San Antonio-New Braunfels,Medina County,14090,0.84,,"36,288",,"36,288","$40,000 "
22922,Arrington,VA,Charlottesville,Nelson County,14091,0.874,89,"37,757",40050,"38,903","$40,000 "
37694,Watauga,TN,Johnson City,Carter County,14092,0.684,82,"29,549",36900,"33,224","$30,000 "
43933,Jacobsburg,OH,Wheeling,Belmont County,14093,0.766,72,"33,091",32400,"32,746","$30,000 "
12116,Milford,NY,Oneonta,Otsego County,14094,0.782,90,"33,782",40500,"37,141","$40,000 "
13425,Augusta,NY,Utica-Rome,Oneida County,14095,0.814,,"35,165",,"35,165","$40,000 "
80809,Green Mountain Falls,CO,Colorado Springs,El Paso County,14096,0.932,256,"40,262",115200,"77,731","$80,000 "
72376,Anthonyville,AR,Memphis,Crittenden County,14097,0.578,,"24,970",,"24,970","$20,000 "
67543,Haven,KS,Hutchinson,Reno County,14098,0.586,67,"25,315",30150,"27,733","$30,000 "
7418,Vernon Valley,NJ,New York-Newark-Jersey City,Sussex County,14099,0.99,128,"42,768",57600,"50,184","$50,000 "
21623,Church Hill,MD,Baltimore-Columbia-Towson,Queen Annes County,14100,0.95,,"41,040",,"41,040","$40,000 "
12066,Esperance,NY,Albany-Schenectady-Troy,Schoharie County,14101,1.002,101,"43,286",45450,"44,368","$40,000 "
42740,Glendale,KY,Elizabethtown-Fort Knox,Hardin County,14102,0.664,87,"28,685",39150,"33,917","$30,000 "
46779,Pleasant Lake,IN,Angola,Steuben County,14103,0.7,93,"30,240",41850,"36,045","$40,000 "
68649,North Bend,NE,Fremont,Dodge County,14104,0.74,85,"31,968",38250,"35,109","$40,000 "
99402,Asotin,WA,Lewiston,Asotin County,14105,1.096,181,"47,347",81450,"64,399","$60,000 "
13052,Deruyter,NY,Syracuse,Madison County,14106,0.884,61,"38,189",27450,"32,819","$30,000 "
99133,Grand Coulee,WA,Moses Lake,Grant County,14107,0.786,,"33,955",,"33,955","$30,000 "
12910,Altona,NY,Plattsburgh,Clinton County,14108,1.062,65,"45,878",29250,"37,564","$40,000 "
16650,Hopewell,PA,,Bedford County,14109,0.728,,"31,450",,"31,450","$30,000 "
28399,White Oak,NC,,Bladen County,14110,0.64,,"27,648",,"27,648","$30,000 "
46382,Wanatah,IN,Michigan City-La Porte,La Porte County,14111,0.632,110,"27,302",49500,"38,401","$40,000 "
49235,Clayton,MI,Adrian,Lenawee County,14112,0.724,,"31,277",,"31,277","$30,000 "
59037,Huntley,MT,Billings,Yellowstone County,14113,0.902,171,"38,966",76950,"57,958","$60,000 "
27252,Goldston,NC,Durham-Chapel Hill,Chatham County,14114,0.79,,"34,128",,"34,128","$30,000 "
46978,Royal Center,IN,Logansport,Cass County,14115,0.532,,"22,982",,"22,982","$20,000 "
81415,Crawford,CO,,Delta County,14116,0.96,,"41,472",,"41,472","$40,000 "
99343,Mesa,WA,Kennewick-Richland,Franklin County,14117,1.104,,"47,693",,"47,693","$50,000 "
22959,North Garden,VA,Charlottesville,Albemarle County,14118,1.066,181,"46,051",81450,"63,751","$60,000 "
37374,Sequatchie,TN,Chattanooga,Marion County,14119,0.746,76,"32,227",34200,"33,214","$30,000 "
62087,South Roxana,IL,St. Louis,Madison County,14120,0.76,,"32,832",,"32,832","$30,000 "
55052,Morristown,MN,Faribault-Northfield,Rice County,14121,1.078,140,"46,570",63000,"54,785","$50,000 "
67522,Buhler,KS,Hutchinson,Reno County,14122,0.666,87,"28,771",39150,"33,961","$30,000 "
12076,Conesville,NY,Albany-Schenectady-Troy,Schoharie County,14123,1.18,98,"50,976",44100,"47,538","$50,000 "
18438,Paupack,PA,,Wayne County,14124,0.934,136,"40,349",61200,"50,774","$50,000 "
47380,Ridgeville,IN,,Randolph County,14125,0.498,46,"21,514",20700,"21,107","$20,000 "
92091,Rancho Santa Fe,CA,San Diego-Carlsbad,San Diego County,14126,2.37,540,"102,384",243000,"172,692","$170,000 "
50161,Maxwell,IA,Ames,Story County,14127,0.866,124,"37,411",55800,"46,606","$50,000 "
55019,Dundas,MN,Faribault-Northfield,Rice County,14128,0.994,156,"42,941",70200,"56,570","$60,000 "
3886,Tamworth,NH,,Carroll County,14129,1.042,136,"45,014",61200,"53,107","$50,000 "
67878,Syracuse,KS,,Hamilton County,14130,0.618,76,"26,698",34200,"30,449","$30,000 "
3449,Hancock,NH,Manchester-Nashua,Hillsborough County,14131,0.808,120,"34,906",54000,"44,453","$40,000 "
12093,Jefferson,NY,Albany-Schenectady-Troy,Schoharie County,14132,1.096,100,"47,347",45000,"46,174","$50,000 "
47970,Otterbein,IN,Lafayette-West Lafayette,Benton County,14133,0.616,66,"26,611",29700,"28,156","$30,000 "
56036,Glenville,MN,Albert Lea,Freeborn County,14134,0.82,93,"35,424",41850,"38,637","$40,000 "
50647,Janesville,IA,Waterloo-Cedar Falls,Bremer County,14135,0.898,,"38,794",,"38,794","$40,000 "
55342,Hector,MN,,Renville County,14136,1.042,,"45,014",,"45,014","$50,000 "
83804,Blanchard,ID,Sandpoint,Bonner County,14137,1.058,181,"45,706",81450,"63,578","$60,000 "
14138,Dayton,NY,Olean,Cattaraugus County,14138,0.682,39,"29,462",17550,"23,506","$20,000 "
67576,Saint John,KS,,Stafford County,14139,0.55,34,"23,760",15300,"19,530","$20,000 "
36579,Stockton,AL,Daphne-Fairhope-Foley,Baldwin County,14140,0.754,87,"32,573",39150,"35,861","$40,000 "
46115,Carthage,IN,,Rush County,14141,0.628,76,"27,130",34200,"30,665","$30,000 "
56338,Hillman,MN,,Morrison County,14142,0.742,119,"32,054",53550,"42,802","$40,000 "
35463,Fosters,AL,Tuscaloosa,Tuscaloosa County,14143,0.744,97,"32,141",43650,"37,895","$40,000 "
56026,Ellendale,MN,Owatonna,Steele County,14144,0.788,98,"34,042",44100,"39,071","$40,000 "
61012,Capron,IL,Rockford,Boone County,14145,0.848,82,"36,634",36900,"36,767","$40,000 "
96057,McCloud,CA,,Siskiyou County,14146,1.094,147,"47,261",66150,"56,705","$60,000 "
3864,Ossipee,NH,,Carroll County,14147,0.862,113,"37,238",50850,"44,044","$40,000 "
4110,Cumberland,ME,Portland-South Portland,Cumberland County,14148,1.296,254,"55,987",114300,"85,144","$90,000 "
56587,Vergas,MN,Fergus Falls,Otter Tail County,14149,0.752,109,"32,486",49050,"40,768","$40,000 "
13775,Franklin,NY,,Delaware County,14150,0.958,90,"41,386",40500,"40,943","$40,000 "
94020,La Honda,CA,San Francisco-Oakland-Hayward,San Mateo County,14151,3.204,769,"138,413",346050,"242,231","$240,000 "
3588,Milan,NH,Berlin,Coos County,14152,0.816,83,"35,251",37350,"36,301","$40,000 "
47272,Saint Paul,IN,Greensburg,Decatur County,14153,0.688,,"29,722",,"29,722","$30,000 "
68466,Wymore,NE,Beatrice,Gage County,14154,0.698,,"30,154",,"30,154","$30,000 "
13304,Trenton,NY,Utica-Rome,Oneida County,14155,0.916,104,"39,571",46800,"43,186","$40,000 "
44634,Homeworth,OH,Salem,Columbiana County,14156,0.742,102,"32,054",45900,"38,977","$40,000 "
75479,Savoy,TX,Bonham,Fannin County,14157,0.872,,"37,670",,"37,670","$40,000 "
13493,Williamstown,NY,Syracuse,Oswego County,14158,0.71,61,"30,672",27450,"29,061","$30,000 "
14101,Machias,NY,Olean,Cattaraugus County,14159,0.954,67,"41,213",30150,"35,681","$40,000 "
24122,Montvale,VA,Lynchburg,Bedford County,14160,0.896,,"38,707",,"38,707","$40,000 "
81418,Orchard City,CO,,Delta County,14161,0.864,,"37,325",,"37,325","$40,000 "
14781,Sherman,NY,Jamestown-Dunkirk-Fredonia,Chautauqua County,14162,0.578,52,"24,970",23400,"24,185","$20,000 "
47928,Cayuga,IN,Terre Haute,Vermillion County,14163,0.57,,"24,624",,"24,624","$20,000 "
72447,Monette,AR,Jonesboro,Craighead County,14164,0.618,,"26,698",,"26,698","$30,000 "
97110,Cannon Beach,OR,Astoria,Clatsop County,14165,1.4,404,"60,480",181800,"121,140","$120,000 "
13620,Croghan,NY,,Lewis County,14166,0.844,81,"36,461",36450,"36,455","$40,000 "
50676,Tripoli,IA,Waterloo-Cedar Falls,Bremer County,14167,0.642,,"27,734",,"27,734","$30,000 "
17535,Salisbury,PA,Lancaster,Lancaster County,14168,0.744,140,"32,141",63000,"47,570","$50,000 "
46914,Bunker Hill,IN,Peru,Miami County,14169,0.612,72,"26,438",32400,"29,419","$30,000 "
74051,Ochelata,OK,Bartlesville,Washington County,14170,0.616,63,"26,611",28350,"27,481","$30,000 "
82410,Basin,WY,,Big Horn County,14171,0.686,,"29,635",,"29,635","$30,000 "
36555,Foley,AL,Daphne-Fairhope-Foley,Baldwin County,14172,0.88,,"38,016",,"38,016","$40,000 "
55012,Center City,MN,Minneapolis-St. Paul-Bloomington,Chisago County,14173,1.118,182,"48,298",81900,"65,099","$70,000 "
34215,Cortez,FL,North Port-Sarasota-Bradenton,Manatee County,14174,1.73,,"74,736",,"74,736","$70,000 "
55332,Fairfax,MN,,Renville County,14175,1.132,,"48,902",,"48,902","$50,000 "
61914,Bethany,IL,,Moultrie County,14176,0.804,,"34,733",,"34,733","$30,000 "
63349,Hawk Point,MO,St. Louis,Lincoln County,14177,0.822,132,"35,510",59400,"47,455","$50,000 "
8311,Lawrence,NJ,Vineland-Bridgeton,Cumberland County,14178,0.964,85,"41,645",38250,"39,947","$40,000 "
43903,Amsterdam,OH,Weirton-Steubenville,Jefferson County,14179,0.622,,"26,870",,"26,870","$30,000 "
76064,Maypearl,TX,Dallas-Fort Worth-Arlington,Ellis County,14180,0.942,122,"40,694",54900,"47,797","$50,000 "
63056,Leslie,MO,St. Louis,Franklin County,14181,0.592,131,"25,574",58950,"42,262","$40,000 "
92676,Silverado,CA,Los Angeles-Long Beach-Anaheim,Orange County,14182,2.678,497,"115,690",223650,"169,670","$170,000 "
38369,Rutherford,TN,,Gibson County,14183,0.61,41,"26,352",18450,"22,401","$20,000 "
99173,Springdale,WA,Spokane-Spokane Valley,Stevens County,14184,0.998,,"43,114",,"43,114","$40,000 "
1081,Wales,MA,Springfield,Hampden County,14185,1.332,153,"57,542",68850,"63,196","$60,000 "
67031,Conway Springs,KS,Wichita,Sumner County,14186,0.596,66,"25,747",29700,"27,724","$30,000 "
74956,Shady Point,OK,Fort Smith,LeFlore County,14187,0.602,57,"26,006",25650,"25,828","$30,000 "
96140,Carnelian Bay,CA,Sacramento--Roseville--Arden-Arcade,Placer County,14188,1.584,442,"68,429",198900,"133,664","$130,000 "
19706,Delaware City,DE,Philadelphia-Camden-Wilmington,New Castle County,14189,1.024,126,"44,237",56700,"50,468","$50,000 "
43145,New Holland,OH,Columbus,Pickaway County,14190,0.664,67,"28,685",30150,"29,417","$30,000 "
44613,Brewster,OH,Canton-Massillon,Stark County,14191,0.652,83,"28,166",37350,"32,758","$30,000 "
52623,Danville,IA,Burlington,Des Moines County,14192,0.622,96,"26,870",43200,"35,035","$40,000 "
61937,Lovington,IL,,Moultrie County,14193,0.802,,"34,646",,"34,646","$30,000 "
76271,Tioga,TX,Sherman-Denison,Grayson County,14194,0.906,,"39,139",,"39,139","$40,000 "
83448,Sugar City,ID,Rexburg,Madison County,14195,0.558,109,"24,106",49050,"36,578","$40,000 "
15480,Menallen,PA,Pittsburgh,Fayette County,14196,0.706,80,"30,499",36000,"33,250","$30,000 "
44214,Burbank,OH,Wooster,Wayne County,14197,0.806,118,"34,819",53100,"43,960","$40,000 "
84645,Mona,UT,Provo-Orem,Juab County,14198,0.898,,"38,794",,"38,794","$40,000 "
12577,Beaverdam Lake-Salisbury Mills,NY,New York-Newark-Jersey City,Orange County,14199,1.322,173,"57,110",77850,"67,480","$70,000 "
34681,Palm Harbor,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,14200,1.346,226,"58,147",101700,"79,924","$80,000 "
66517,Ogden,KS,Manhattan,Riley County,14201,0.792,,"34,214",,"34,214","$30,000 "
78359,Gregory,TX,Corpus Christi,San Patricio County,14202,1.05,,"45,360",,"45,360","$50,000 "
79086,Sunray,TX,Dumas,Moore County,14203,0.742,87,"32,054",39150,"35,602","$40,000 "
12062,Nassau,NY,Albany-Schenectady-Troy,Rensselaer County,14204,1.04,134,"44,928",60300,"52,614","$50,000 "
