RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Rent per Square Foot,Price per Sqft,Rent Based Estimate,Sale Based Estimate,Exact Average,Abodu Estimate
90247,74035,Hominy,OK,Tulsa,Osage County,12533,0.584,39,"27,752",19305,"23,528","20,000"
66737,21034,Darlington,MD,Baltimore-Columbia-Towson,Harford County,12534,1.082,167,"51,417",82665,"67,041","70,000"
64521,16254,Paint,PA,,Clarion County,12535,0.96,100,"45,619",49500,"47,560","50,000"
78348,46932,Galveston,IN,Logansport,Cass County,12536,0.586,74,"27,847",36630,"32,238","30,000"
399666,89034,Mesquite,NV,Las Vegas-Henderson-Paradise,Clark County,12537,0.91,191,"43,243",94545,"68,894","70,000"
91314,76225,Alvord,TX,Dallas-Fort Worth-Arlington,Wise County,12538,0.872,119,"41,437",58905,"50,171","50,000"
72069,32568,Mc David,FL,Pensacola-Ferry Pass-Brent,Escambia County,12539,0.648,,"30,793",,"30,793","30,000"
98633,96114,Janesville,CA,Susanville,Lassen County,12540,0.916,145,"43,528",71775,"57,652","60,000"
70988,30259,Moreland,GA,Atlanta-Sandy Springs-Roswell,Coweta County,12541,0.8,111,"38,016",54945,"46,481","50,000"
73192,34737,Howey in the Hills,FL,Orlando-Kissimmee-Sanford,Lake County,12542,0.858,132,"40,772",65340,"53,056","50,000"
69250,27233,Climax,NC,Greensboro-High Point,Randolph County,12543,0.69,101,"32,789",49995,"41,392","40,000"
91414,76462,Lipan,TX,Dallas-Fort Worth-Arlington,Hood County,12544,0.794,,"37,731",,"37,731","40,000"
60149,6093,Suffield,CT,Hartford-West Hartford-East Hartford,Hartford County,12545,1.06,154,"50,371",76230,"63,301","60,000"
64481,16157,New Beaver,PA,New Castle,Lawrence County,12546,0.57,77,"27,086",38115,"32,601","30,000"
65291,17980,Porter,PA,Pottsville,Schuylkill County,12547,0.486,,"23,095",,"23,095","20,000"
76690,43450,Pemberville,OH,Toledo,Wood County,12548,0.798,91,"37,921",45045,"41,483","40,000"
63132,13461,Sherrill,NY,Utica-Rome,Oneida County,12549,0.898,99,"42,673",49005,"45,839","50,000"
63225,13667,Norfolk,NY,Ogdensburg-Massena,Saint Lawrence County,12550,0.974,53,"46,284",26235,"36,260","40,000"
69753,28159,Spencer,NC,Charlotte-Concord-Gastonia,Rowan County,12551,0.61,56,"28,987",27720,"28,354","30,000"
67793,23690,Yorktown,VA,Virginia Beach-Norfolk-Newport News,York County,12552,0.928,135,"44,099",66825,"55,462","60,000"
63042,13308,Vienna,NY,Utica-Rome,Oneida County,12553,0.934,84,"44,384",41580,"42,982","40,000"
77168,44429,Craig Beach,OH,Youngstown-Warren-Boardman,Mahoning County,12554,0.74,107,"35,165",52965,"44,065","40,000"
82744,56277,Olivia,MN,,Renville County,12555,0.994,,"47,235",,"47,235","50,000"
99081,97111,Carlton,OR,Portland-Vancouver-Hillsboro,Yamhill County,12556,1.12,219,"53,222",108405,"80,814","80,000"
60808,7803,Mine Hill,NJ,New York-Newark-Jersey City,Morris County,12557,1.492,192,"70,900",95040,"82,970","80,000"
64865,17034,Highspire,PA,Harrisburg-Carlisle,Dauphin County,12558,0.724,70,"34,404",34650,"34,527","30,000"
66971,21673,Trappe,MD,Easton,Talbot County,12559,0.98,135,"46,570",66825,"56,697","60,000"
95015,85631,San Manuel,AZ,Phoenix-Mesa-Scottsdale,Pinal County,12560,0.716,60,"34,024",29700,"31,862","30,000"
67507,23062,Gloucester Point,VA,Virginia Beach-Norfolk-Newport News,Gloucester County,12561,0.9,138,"42,768",68310,"55,539","60,000"
72003,32443,Greenwood,FL,,Jackson County,12562,0.734,63,"34,880",31185,"33,032","30,000"
78520,47283,Westport,IN,Greensburg,Decatur County,12563,0.706,86,"33,549",42570,"38,060","40,000"
70784,29940,Seabrook,SC,Hilton Head Island-Bluffton-Beaufort,Beaufort County,12564,0.992,141,"47,140",69795,"58,467","60,000"
85879,63037,Gerald,MO,St. Louis,Franklin County,12565,0.598,113,"28,417",55935,"42,176","40,000"
90957,75496,Wolfe City,TX,Dallas-Fort Worth-Arlington,Hunt County,12566,0.756,60,"35,925",29700,"32,813","30,000"
100184,99323,Burbank,WA,Walla Walla,Walla Walla County,12567,0.864,165,"41,057",81675,"61,366","60,000"
95244,87008,Cedar Crest,NM,Albuquerque,Bernalillo County,12568,0.74,251,"35,165",124245,"79,705","80,000"
60120,6063,Barkhamsted,CT,Torrington,Litchfield County,12569,0.892,,"42,388",,"42,388","40,000"
67020,21756,Keedysville,MD,Hagerstown-Martinsburg,Washington County,12570,0.864,146,"41,057",72270,"56,664","60,000"
79050,48191,Augusta,MI,Ann Arbor,Washtenaw County,12571,1.02,,"48,470",,"48,470","50,000"
58402,1522,Holden,MA,Worcester,Worcester County,12572,1.176,191,"55,884",94545,"75,214","80,000"
74750,38313,Beech Bluff,TN,Jackson,Madison County,12573,0.61,74,"28,987",36630,"32,809","30,000"
99861,98548,Hoodsport,WA,Shelton,Mason County,12574,1.068,,"50,751",,"50,751","50,000"
78536,47334,Daleville,IN,Muncie,Delaware County,12575,0.634,72,"30,128",35640,"32,884","30,000"
80799,52033,Cascade,IA,Dubuque,Dubuque County,12576,0.7,109,"33,264",53955,"43,610","40,000"
98532,95982,Sutter,CA,Yuba City,Sutter County,12577,1.046,199,"49,706",98505,"74,105","70,000"
58867,2715,Dighton,MA,Providence-Warwick,Bristol County,12578,1.222,213,"58,069",105435,"81,752","80,000"
63101,13411,Pittsfield,NY,Oneonta,Otsego County,12579,0.774,49,"36,780",24255,"30,518","30,000"
65110,17562,Paradise,PA,Lancaster,Lancaster County,12580,0.77,142,"36,590",70290,"53,440","50,000"
69579,27883,Stantonsburg,NC,Wilson,Wilson County,12581,0.636,,"30,223",,"30,223","30,000"
85264,62018,Rosewood Heights,IL,St. Louis,Madison County,12582,0.816,56,"38,776",27720,"33,248","30,000"
63226,13668,Norwood,NY,Ogdensburg-Massena,Saint Lawrence County,12583,0.928,50,"44,099",24750,"34,424","30,000"
70939,30171,Fairmount,GA,Calhoun,Gordon County,12584,0.76,114,"36,115",56430,"46,273","50,000"
87198,66512,Meriden,KS,Topeka,Jefferson County,12585,0.776,107,"36,876",52965,"44,920","40,000"
87310,66763,Frontenac,KS,Pittsburg,Crawford County,12586,0.552,70,"26,231",34650,"30,441","30,000"
63142,13476,Vernon,NY,Utica-Rome,Oneida County,12587,0.868,88,"41,247",43560,"42,404","40,000"
67076,21849,Parsonsburg,MD,Salisbury,Wicomico County,12588,0.872,115,"41,437",56925,"49,181","50,000"
70229,28790,Zirconia,NC,Asheville,Henderson County,12589,0.898,,"42,673",,"42,673","40,000"
61114,8560,Hopewell,NJ,Trenton,Mercer County,12590,1.222,191,"58,069",94545,"76,307","80,000"
65090,17529,Leacock,PA,Lancaster,Lancaster County,12591,0.724,149,"34,404",73755,"54,080","50,000"
74223,37183,Wartrace,TN,Shelbyville,Bedford County,12592,0.8,111,"38,016",54945,"46,481","50,000"
86317,64070,Lone Jack,MO,Kansas City,Jackson County,12593,0.876,142,"41,628",70290,"55,959","60,000"
78389,46989,Upland,IN,Marion,Grant County,12594,0.658,89,"31,268",44055,"37,662","40,000"
62380,12075,Ghent,NY,Hudson,Columbia County,12595,1.14,155,"54,173",76725,"65,449","70,000"
65676,18972,Bridgeton,PA,Philadelphia-Camden-Wilmington,Bucks County,12596,1.202,219,"57,119",108405,"82,762","80,000"
67077,21850,Pittsville,MD,Salisbury,Wicomico County,12597,0.918,119,"43,623",58905,"51,264","50,000"
76864,43824,Fresno,OH,Coshocton,Coshocton County,12598,0.612,85,"29,082",42075,"35,579","40,000"
64517,16248,Madison,PA,,Clarion County,12599,1.088,65,"51,702",32175,"41,938","40,000"
78415,47032,Moores Hill,IN,Cincinnati,Dearborn County,12600,0.7,103,"33,264",50985,"42,125","40,000"
80364,50459,Northwood,IA,Mason City,Worth County,12601,0.642,,"30,508",,"30,508","30,000"
92735,78941,Flatonia,TX,,Fayette County,12602,0.834,,"39,632",,"39,632","40,000"
100121,99148,Loon Lake,WA,Spokane-Spokane Valley,Stevens County,12603,1.33,,"63,202",,"63,202","60,000"
64238,15679,South Huntingdon,PA,Pittsburgh,Westmoreland County,12604,0.794,110,"37,731",54450,"46,090","50,000"
87590,67449,Herington,KS,,Dickinson County,12605,0.54,,"25,661",,"25,661","30,000"
94688,84754,Monroe,UT,,Sevier County,12606,0.802,151,"38,111",74745,"56,428","60,000"
63746,14812,Orange,NY,,Schuyler County,12607,0.97,,"46,094",,"46,094","50,000"
77945,46065,Rossville,IN,Frankfort,Clinton County,12608,0.658,89,"31,268",44055,"37,662","40,000"
82085,55073,Scandia,MN,Minneapolis-St. Paul-Bloomington,Washington County,12609,1.032,218,"49,041",107910,"78,475","80,000"
70487,29450,Huger,SC,Charleston-North Charleston,Berkeley County,12610,0.87,133,"41,342",65835,"53,589","50,000"
81494,53933,Fox Lake,WI,Beaver Dam,Dodge County,12611,0.746,,"35,450",,"35,450","40,000"
82054,55032,Harris,MN,Minneapolis-St. Paul-Bloomington,Chisago County,12612,1.1,177,"52,272",87615,"69,944","70,000"
79742,49425,Holton,MI,Muskegon,Muskegon County,12613,0.744,82,"35,355",40590,"37,972","40,000"
59455,4347,Hallowell,ME,Augusta-Waterville,Kennebec County,12614,1.386,112,"65,863",55440,"60,651","60,000"
60126,6069,Sharon,CT,Torrington,Litchfield County,12615,1.452,220,"68,999",108900,"88,950","90,000"
70319,29125,Pinewood,SC,,Clarendon County,12616,0.642,,"30,508",,"30,508","30,000"
70347,29168,Wedgefield,SC,Sumter,Sumter County,12617,0.63,67,"29,938",33165,"31,551","30,000"
76802,43718,Belmont,OH,Wheeling,Belmont County,12618,0.808,,"38,396",,"38,396","40,000"
71398,31046,Juliette,GA,Macon-Bibb County,Monroe County,12619,0.66,94,"31,363",46530,"38,947","40,000"
74626,38066,Rossville,TN,Memphis,Fayette County,12620,0.718,117,"34,119",57915,"46,017","50,000"
76190,42031,Clinton,KY,,Hickman County,12621,0.568,,"26,991",,"26,991","30,000"
77709,45623,Crown City,OH,Point Pleasant,Gallia County,12622,0.694,,"32,979",,"32,979","30,000"
99064,97067,Welches,OR,Portland-Vancouver-Hillsboro,Clackamas County,12623,1.282,214,"60,921",105930,"83,425","80,000"
99904,98601,Amboy,WA,Portland-Vancouver-Hillsboro,Clark County,12624,1.058,232,"50,276",114840,"82,558","80,000"
78031,46216,Lawrence,IN,Indianapolis-Carmel-Anderson,Marion County,12625,0.798,105,"37,921",51975,"44,948","40,000"
62379,12074,Galway,NY,Albany-Schenectady-Troy,Saratoga County,12626,1.106,146,"52,557",72270,"62,414","60,000"
67514,23069,Hanover,VA,Richmond,Hanover County,12627,0.89,144,"42,293",71280,"56,786","60,000"
77370,44864,Perrysville,OH,Ashland,Ashland County,12628,0.682,87,"32,409",43065,"37,737","40,000"
89946,73121,Oklahoma City,OK,Oklahoma City,Oklahoma County,12629,0.7,70,"33,264",34650,"33,957","30,000"
97119,93066,Somis,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,12630,1.634,376,"77,648",186120,"131,884","130,000"
60683,7460,Hardyston,NJ,New York-Newark-Jersey City,Sussex County,12631,1.26,162,"59,875",80190,"70,033","70,000"
64855,17023,Washington,PA,Harrisburg-Carlisle,Dauphin County,12632,0.832,103,"39,537",50985,"45,261","50,000"
71952,32346,Panacea,FL,Tallahassee,Wakulla County,12633,1.042,184,"49,516",91080,"70,298","70,000"
72201,32767,Paisley,FL,Orlando-Kissimmee-Sanford,Lake County,12634,1,101,"47,520",49995,"48,758","50,000"
75916,41092,Verona,KY,Cincinnati,Boone County,12635,0.858,108,"40,772",53460,"47,116","50,000"
69274,27283,Julian,NC,Greensboro-High Point,Guilford County,12636,0.738,103,"35,070",50985,"43,027","40,000"
79299,48637,Merrill,MI,Saginaw,Saginaw County,12637,0.656,,"31,173",,"31,173","30,000"
95127,86017,Munds Park,AZ,Flagstaff,Coconino County,12638,1.186,209,"56,359",103455,"79,907","80,000"
99729,98340,Hansville,WA,Bremerton-Silverdale,Kitsap County,12639,1.35,300,"64,152",148500,"106,326","110,000"
71240,30624,Bowman,GA,,Elbert County,12640,0.67,61,"31,838",30195,"31,017","30,000"
82045,55020,Elko New Market,MN,Minneapolis-St. Paul-Bloomington,Scott County,12641,1.302,165,"61,871",81675,"71,773","70,000"
63681,14719,New Albion,NY,Olean,Cattaraugus County,12642,0.748,42,"35,545",20790,"28,167","30,000"
80111,50054,Colfax,IA,Newton,Jasper County,12643,0.83,96,"39,442",47520,"43,481","40,000"
87223,66542,Tecumseh,KS,Topeka,Shawnee County,12644,0.858,120,"40,772",59400,"50,086","50,000"
93495,80643,Keenesburg,CO,Greeley,Weld County,12645,1.148,248,"54,553",122760,"88,656","90,000"
79405,48831,Elsie,MI,Lansing-East Lansing,Clinton County,12646,0.74,68,"35,165",33660,"34,412","30,000"
84876,61277,Prophetstown,IL,Sterling,Whiteside County,12647,0.768,,"36,495",,"36,495","40,000"
84147,59716,Gallatin Gateway,MT,Bozeman,Gallatin County,12648,1.086,279,"51,607",138105,"94,856","90,000"
83931,59079,Shepherd,MT,Billings,Yellowstone County,12649,0.984,194,"46,760",96030,"71,395","70,000"
90739,75163,Trinidad,TX,Athens,Henderson County,12650,1,136,"47,520",67320,"57,420","60,000"
94972,85539,Miami,AZ,Payson,Gila County,12651,0.966,,"45,904",,"45,904","50,000"
58296,1223,Becket,MA,Pittsfield,Berkshire County,12652,1.216,161,"57,784",79695,"68,740","70,000"
64876,17045,Liverpool,PA,Harrisburg-Carlisle,Perry County,12653,0.852,109,"40,487",53955,"47,221","50,000"
78151,46510,Claypool,IN,Warsaw,Kosciusko County,12654,0.814,,"38,681",,"38,681","40,000"
59097,3278,Warner,NH,Concord,Merrimack County,12655,1.022,151,"48,565",74745,"61,655","60,000"
64099,15445,Hopwood,PA,Pittsburgh,Fayette County,12656,0.792,97,"37,636",48015,"42,825","40,000"
64381,15944,West Wheatfield,PA,Indiana,Indiana County,12657,0.718,86,"34,119",42570,"38,345","40,000"
69964,28454,Maple Hill,NC,Jacksonville,Onslow County,12658,0.63,79,"29,938",39105,"34,521","30,000"
86684,65063,New Bloomfield,MO,Jefferson City,Callaway County,12659,0.558,89,"26,516",44055,"35,286","40,000"
86726,65231,Auxvasse,MO,Jefferson City,Callaway County,12660,0.572,84,"27,181",41580,"34,381","30,000"
70004,28525,Deep Run,NC,Kinston,Lenoir County,12661,0.598,66,"28,417",32670,"30,543","30,000"
79630,49246,Horton,MI,Jackson,Jackson County,12662,0.762,123,"36,210",60885,"48,548","50,000"
82508,55946,Kenyon,MN,Red Wing,Goodhue County,12663,0.784,85,"37,256",42075,"39,665","40,000"
82619,56096,Waterville,MN,Minneapolis-St. Paul-Bloomington,Le Sueur County,12664,0.718,,"34,119",,"34,119","30,000"
96785,92285,Landers,CA,Riverside-San Bernardino-Ontario,San Bernardino County,12665,1.05,,"49,896",,"49,896","50,000"
98896,96760,Keaau,HI,Hilo,Hawaii County,12666,1.06,184,"50,371",91080,"70,726","70,000"
64427,16049,Perry,PA,,Clarion County,12667,0.882,63,"41,913",31185,"36,549","40,000"
64912,17082,Turbett,PA,,Juniata County,12668,1.078,132,"51,227",65340,"58,283","60,000"
77576,45314,Cedarville,OH,Dayton,Greene County,12669,0.794,107,"37,731",52965,"45,348","50,000"
91031,75681,Mount Enterprise,TX,Longview,Rusk County,12670,0.618,,"29,367",,"29,367","30,000"
91576,76823,Bangs,TX,Brownwood,Brown County,12671,0.71,58,"33,739",28710,"31,225","30,000"
98237,95485,Upper Lake,CA,Clearlake,Lake County,12672,1.198,,"56,929",,"56,929","60,000"
78178,46553,New Paris,IN,Elkhart-Goshen,Elkhart County,12673,0.772,120,"36,685",59400,"48,043","50,000"
59490,4428,Clifton,ME,Bangor,Penobscot County,12674,1.122,,"53,317",,"53,317","50,000"
77098,44264,Peninsula,OH,Akron,Summit County,12675,0.974,133,"46,284",65835,"56,060","60,000"
78190,46573,Wakarusa,IN,Elkhart-Goshen,Elkhart County,12676,0.716,113,"34,024",55935,"44,980","40,000"
69069,26570,Fairview,WV,Fairmont,Marion County,12677,0.764,63,"36,305",31185,"33,745","30,000"
70956,30205,Brooks,GA,Atlanta-Sandy Springs-Roswell,Fayette County,12678,0.85,150,"40,392",74250,"57,321","60,000"
100008,98857,Warden,WA,Moses Lake,Grant County,12679,0.872,116,"41,437",57420,"49,429","50,000"
58417,1541,Princeton,MA,Worcester,Worcester County,12680,1.024,180,"48,660",89100,"68,880","70,000"
65111,17563,Fulton,PA,Lancaster,Lancaster County,12681,0.83,147,"39,442",72765,"56,103","60,000"
84080,59474,Shelby,MT,,Toole County,12682,0.91,118,"43,243",58410,"50,827","50,000"
62632,12520,Cornwall on Hudson,NY,New York-Newark-Jersey City,Orange County,12683,1.382,182,"65,673",90090,"77,881","80,000"
72842,33827,Babson Park,FL,Lakeland-Winter Haven,Polk County,12684,0.928,109,"44,099",53955,"49,027","50,000"
78105,46349,Lake Village,IN,Chicago-Naperville-Elgin,Newton County,12685,0.734,109,"34,880",53955,"44,417","40,000"
80479,50622,Denver,IA,Waterloo-Cedar Falls,Bremer County,12686,0.83,,"39,442",,"39,442","40,000"
90887,75416,Blossom,TX,Paris,Lamar County,12687,0.798,59,"37,921",29205,"33,563","30,000"
77814,45784,Vincent,OH,Marietta,Washington County,12688,0.82,111,"38,966",54945,"46,956","50,000"
63146,13480,Sangerfield,NY,Utica-Rome,Oneida County,12689,0.786,70,"37,351",34650,"36,000","40,000"
66555,20688,Solomons,MD,Washington-Arlington-Alexandria,Calvert County,12690,1.074,202,"51,036",99990,"75,513","80,000"
85906,63072,Robertsville,MO,St. Louis,Franklin County,12691,0.618,127,"29,367",62865,"46,116","50,000"
93426,80482,Winter Park,CO,,Grand County,12692,2.174,367,"103,308",181665,"142,487","140,000"
58347,1360,Northfield,MA,Greenfield Town,Franklin County,12693,1.132,134,"53,793",66330,"60,061","60,000"
72065,32564,Holt,FL,Crestview-Fort Walton Beach-Destin,Okaloosa County,12694,0.724,92,"34,404",45540,"39,972","40,000"
77181,44445,New Waterford,OH,Salem,Columbiana County,12695,0.728,99,"34,595",49005,"41,800","40,000"
77257,44643,Magnolia,OH,Canton-Massillon,Stark County,12696,0.674,98,"32,028",48510,"40,269","40,000"
77355,44846,Milan,OH,Sandusky,Erie County,12697,0.784,97,"37,256",48015,"42,635","40,000"
77888,45883,Saint Henry,OH,Celina,Mercer County,12698,0.822,119,"39,061",58905,"48,983","50,000"
91072,75770,Poynor,TX,Athens,Henderson County,12699,0.856,91,"40,677",45045,"42,861","40,000"
59171,3608,Walpole,NH,Keene,Cheshire County,12700,0.752,116,"35,735",57420,"46,578","50,000"
62651,12543,Maybrook,NY,New York-Newark-Jersey City,Orange County,12701,1.232,120,"58,545",59400,"58,972","60,000"
74344,37375,Sewanee,TN,Tullahoma-Manchester,Franklin County,12702,0.774,144,"36,780",71280,"54,030","50,000"
76347,42378,Whitesville,KY,Owensboro,Daviess County,12703,0.698,84,"33,169",41580,"37,374","40,000"
88889,71060,Mooringsport,LA,Shreveport-Bossier City,Caddo Parish,12704,0.582,69,"27,657",34155,"30,906","30,000"
93209,80019,Aurora,CO,Denver-Aurora-Lakewood,Arapahoe County,12705,1.274,200,"60,540",99000,"79,770","80,000"
59297,4008,Bowdoinham,ME,Portland-South Portland,Sagadahoc County,12706,0.914,146,"43,433",72270,"57,852","60,000"
64420,16038,Marion,PA,Pittsburgh,Butler County,12707,0.762,70,"36,210",34650,"35,430","40,000"
67380,22734,Remington,VA,Washington-Arlington-Alexandria,Fauquier County,12708,0.962,168,"45,714",83160,"64,437","60,000"
69537,27839,Halifax,NC,Roanoke Rapids,Halifax County,12709,0.608,41,"28,892",20295,"24,594","20,000"
77242,44626,East Sparta,OH,Canton-Massillon,Stark County,12710,0.664,84,"31,553",41580,"36,567","40,000"
82813,56358,Ogilvie,MN,,Kanabec County,12711,0.762,94,"36,210",46530,"41,370","40,000"
74191,37134,New Johnsonville,TN,,Humphreys County,12712,0.67,72,"31,838",35640,"33,739","30,000"
80635,51109,Sioux City,IA,Sioux City,Woodbury County,12713,0.934,93,"44,384",46035,"45,209","50,000"
90506,74733,Colbert,OK,Durant,Bryan County,12714,0.634,61,"30,128",30195,"30,161","30,000"
65407,18250,Summit Hill,PA,Allentown-Bethlehem-Easton,Carbon County,12715,0.628,51,"29,843",25245,"27,544","30,000"
66613,20763,Savage,MD,Baltimore-Columbia-Towson,Howard County,12716,1.526,,"72,516",,"72,516","70,000"
70472,29432,Branchville,SC,Orangeburg,Orangeburg County,12717,0.668,42,"31,743",20790,"26,267","30,000"
80954,52338,Swisher,IA,Iowa City,Johnson County,12718,1.062,173,"50,466",85635,"68,051","70,000"
90066,73541,Fletcher,OK,Lawton,Comanche County,12719,0.618,74,"29,367",36630,"32,999","30,000"
98112,95328,Keyes,CA,Modesto,Stanislaus County,12720,1.068,188,"50,751",93060,"71,906","70,000"
69576,27880,Sims,NC,Wilson,Wilson County,12721,0.668,110,"31,743",54450,"43,097","40,000"
76209,42055,Kuttawa,KY,,Lyon County,12722,0.692,,"32,884",,"32,884","30,000"
79649,49266,Osseo,MI,Hillsdale,Hillsdale County,12723,0.842,92,"40,012",45540,"42,776","40,000"
59224,3826,East Hampstead,NH,Boston-Cambridge-Newton,Rockingham County,12724,1.046,155,"49,706",76725,"63,215","60,000"
